,Unnamed: 0,nodes,id,avg_avg_fit,min_best_fit,max_best_fit,avg_best_fit,num_edges,two_cycles,long_cycles,strongly_connected
468,468,14,123,1.9525714285714288,2.0,2.0,2.0,44,5,1098,False
469,469,14,235,1.9752000000000005,1.9857142857142855,2.0,1.9985714285714289,44,3,183,False
470,470,14,310,1.9714285714285715,2.0,2.0,2.0,47,6,2259,True
471,471,14,256,1.983142857142857,2.0,2.0,2.0,41,5,35,False
472,472,14,315,1.9667428571428571,1.9714285714285715,2.0,1.997142857142857,44,5,809,True
473,473,14,77,1.9687428571428571,2.0,2.0,2.0,46,4,555,True
474,474,14,83,1.973828571428572,2.0,2.0,2.0,41,6,287,True
475,475,14,433,1.978914285714286,2.0,2.0,2.0,43,7,518,False
476,476,14,163,1.9815428571428573,2.0,2.0,2.0,43,1,401,True
477,477,14,213,1.9769714285714288,1.9857142857142855,2.0,1.9985714285714289,44,10,86,False
478,478,14,84,1.9806857142857144,1.9857142857142855,2.0,1.9985714285714289,40,5,139,False
479,479,14,439,1.9834285714285715,2.0,2.0,2.0,38,3,5,False
480,480,14,11,1.9731428571428573,2.0,2.0,2.0,42,5,418,False
481,481,14,76,1.9643428571428567,1.9857142857142855,2.0,1.9985714285714289,46,11,597,False
482,482,14,418,1.9758857142857145,1.9857142857142855,2.0,1.9985714285714289,38,3,13,False
483,483,14,82,1.9676571428571428,2.0,2.0,2.0,43,10,201,False
484,484,14,403,1.9694857142857145,2.0,2.0,2.0,42,2,595,False
485,485,14,160,1.9730857142857143,1.9857142857142855,2.0,1.997142857142857,46,6,1105,True
486,486,14,337,1.9796,2.0,2.0,2.0,44,9,314,False
487,487,14,98,1.972057142857143,1.9857142857142855,2.0,1.997142857142857,41,6,254,False
488,488,14,96,1.985142857142857,1.9857142857142855,2.0,1.9985714285714289,41,9,54,False
489,489,14,429,1.9726857142857144,2.0,2.0,2.0,42,5,120,False
490,490,14,379,1.9625714285714289,2.0,2.0,2.0,45,7,498,False
491,491,14,267,1.9675428571428573,2.0,2.0,2.0,44,7,855,True
492,492,14,329,1.9752571428571437,1.9857142857142855,2.0,1.9985714285714289,41,6,414,False
493,493,14,182,1.9680000000000004,2.0,2.0,2.0,43,3,599,True
494,494,14,383,1.978228571428572,2.0,2.0,2.0,42,4,94,False
495,495,14,434,1.9730857142857148,1.9857142857142855,2.0,1.997142857142857,42,3,617,True
496,496,14,146,1.966114285714286,2.0,2.0,2.0,40,5,51,False
497,497,14,493,1.977542857142857,2.0,2.0,2.0,44,8,905,True
498,498,14,153,1.9731428571428573,2.0,2.0,2.0,42,4,534,True
499,499,14,277,1.9739428571428568,2.0,2.0,2.0,44,6,341,True
